2.741,171.2,1.31,Very-low
3.912,192.1,1.807,Very-low
4.671,111.7,1.605,Very-low
5.518,237.1,1.552,Very-low
6.511,229.8,1.929,Very-low
6.643,119.7,2.033,Very-low
6.051,32.54,1.7,Low
3.807,11.89,1.237,Low
2.622,1.484,0.955,Low
1.505,0.54,0.839,Very-low
0.862,0.546,0.515,Very-low
0.979,0.544,0.328,Very-low
1.126,0.543,0.574,Very-low
1.271,0.544,0.275,Very-low
1.483,0.547,0.345,Very-low
1.498,0.545,0.17,Very-low
1.662,0.549,0.392,Very-low
1.617,0.543,0.521,Very-low
1.608,0.548,0.274,Very-low
1.664,0.581,0.515,Very-low
1.597,14.08,0.396,Very-low
2.068,47.44,0.36,Very-low
2.525,70.46,0.835,Very-low
2.949,130.8,1.459,Very-low
3.495,287.1,1.961,Very-low
4.406,400.3,1.761,Low
4.663,240.1,1.432,Low
4.95,400.6,1.004,Low
5.634,316.8,1.494,Low
5.488,161.5,2.225,Low
4.308,9.72,0.922,Low
1.78,0.549,0.053,Low
-0.275,0.543,0.019,Very-low
-1.448,0.547,0.155,Very-low
-1.941,0.546,0.289,Very-low
-2.091,0.541,0.129,Very-low
-2.289,0.543,0.173,Very-low
-2.605,0.545,0.182,Very-low
-2.799,0.545,0.351,Very-low
-3.221,0.54,0.217,Very-low
-3.872,0.538,0.687,Very-low
-3.386,0.74,0.436,Very-low
-3.244,20.35,0.247,Very-low
-1.052,200.5,0.861,Very-low
2.626,419.2,2.372,Very-low
5.689,542.5,2.641,Very-low
7.636,618.1,3.476,Very-low
8.93,641.8,3.612,Low
9.96,601.5,3.463,Medium
10.56,498.9,3.518,Medium
10.66,346,2.879,Medium
10.03,167.2,2.242,Low
8.53,17.89,0.966,Low
5.952,0.551,0.1,Low
5.081,0.546,0.239,Very-low
3.114,0.542,0.174,Very-low
2.128,0.541,0.275,Very-low
3.009,0.539,0.773,Very-low
3.01,0.541,1.328,Very-low
2.153,0.538,0.25,Very-low
3.09,0.542,0.911,Very-low
3.133,0.546,1.484,Very-low
2.321,0.541,0.598,Very-low
1.256,0.774,0.71,Very-low
-0.166,34.61,0.052,Very-low
3.058,246.8,0.986,Very-low
7.202,398.2,2.286,Very-low
10.63,625,2.251,Medium
11.21,582.2,2.62,Medium
11.63,482.8,2.723,Medium
11.56,333.6,2.432,Medium
11.38,161,1.292,Medium
9.68,18.22,0.407,Low
6.065,0.557,0.717,Low
4.909,0.55,1.375,Low
4.173,0.546,0.797,Very-low
3.094,0.55,0.813,Very-low
2.026,0.548,0.59,Very-low
0.852,0.547,0.354,Very-low
-0.338,0.549,0.065,Very-low
-2.164,0.549,0.209,Very-low
-1.434,0.546,0.318,Very-low
-0.243,0.544,0.83,Very-low
0.923,0.669,1.24,Very-low
0.812,27.06,0.918,Very-low
1.772,69.04,1.862,Very-low
2.658,127.8,2.612,Very-low
3.268,178,2.31,Very-low
3.714,150.3,1.681,Very-low
3.904,130.6,1.606,Very-low
4.133,191,1.848,Very-low
3.55,95.9,2.556,Very-low
2.224,42.29,1.337,Very-low
1.133,24.58,0.601,Very-low
0.534,6.878,0.202,Very-low
0.282,0.541,0.027,Very-low
0.23,0.544,0.06,Very-low
0.61,0.543,0.247,Very-low
0.791,0.543,0.153,Very-low
1.082,0.547,0.478,Very-low
1.045,0.547,0.995,Very-low
0.977,0.547,1.39,Very-low
1.036,0.549,2.781,Very-low
0.798,0.546,2.18,Very-low
-0.073,0.552,1.733,Very-low
-0.963,0.915,1.145,Very-low
-1.684,49.44,0.314,Very-low
-0.069,270.3,2.087,Very-low
1.006,433.3,3.113,Low
1.994,566.8,3.222,Low
3.132,649.9,2.9,Low
4.165,669.3,2.589,Low
4.965,626.2,2.695,Medium
5.635,508.4,2.076,Medium
6.084,350.4,2.45,Medium
6.309,183.2,2.241,Low
4.575,21.11,0.698,Low
1.08,0.554,0.55,Low
-0.577,0.546,0.309,Very-low
-0.696,0.546,0.125,Very-low
-0.747,0.545,0.045,Very-low
-0.857,0.545,0.031,Very-low
-0.697,0.543,0.083,Very-low
-0.87,0.548,0.023,Very-low
-2.286,0.548,0.319,Very-low
-2.675,0.542,0.121,Very-low
-2.029,0.548,0.26,Very-low
-2.8,1.364,0.066,Very-low
-3.306,54,0.071,Very-low
-1.105,236.5,0.172,Very-low
2.451,387.8,1.143,Very-low
3.882,524.6,0.843,Low
4.791,583.2,0.17,Low
5.6,478,0.99,Low
6.254,420.6,1.325,Low
7.036,293.2,2.817,Low
7.29,154.5,2.77,Low
6.941,33.26,2.509,Very-low
6.135,4.072,0.576,Very-low
5.699,0.551,0.712,Very-low
5.13,0.554,0.497,Very-low
4.481,0.55,0.937,Very-low
3.895,0.552,0.816,Very-low
3.466,0.556,0.786,Very-low
2.759,0.552,0.683,Very-low
2.352,0.548,0.936,Very-low
0.33,0.543,0.691,Very-low
0.194,0.544,0.261,Very-low
0.107,0.552,0.179,Very-low
0.14,0.58,0.256,Very-low
0.135,8.73,0.012,Very-low
0.237,29.86,0.133,Very-low
0.623,100.8,0.345,Very-low
1.66,171,0.8,Very-low
2.641,349.8,1.48,Very-low
3.029,237.9,1.971,Low
3.234,254.9,2.563,Very-low
3.925,254.2,1.967,Very-low
2.395,56.67,3.579,Very-low
0.761,34.29,4.45,Low
-0.002,9,5.214,Low
-1.271,0.563,5.901,Low
-2.374,0.543,5.915,Low
-3.071,0.551,4.493,Low
-3.566,0.551,4.383,Low
-4.831,0.552,4.528,Low
-5.302,0.549,3.347,Low
-5.487,0.546,3.697,Medium
-5.887,0.548,3.584,Medium
-5.824,0.551,3.02,Medium
-5.837,0.548,2.731,Medium
-5.923,1.093,3.668,Low
-5.53,53.33,4.119,Low
-4.824,262.4,4.436,Low
-4.249,379.5,4.656,Low
-3.425,604.9,5.188,Low
-3.005,532,5.38,Medium
-2.544,547.4,5.921,Medium
-2.456,473.2,6.097,Medium
-1.97,471,5.902,Medium
-1.593,332.6,5.66,Medium
-1.752,104.4,4.869,Medium
-2.094,20.11,4.786,Medium
-2.583,0.572,3.79,Low
-2.995,0.549,3.57,Low
-3.418,0.545,3.304,Low
-3.711,0.55,2.913,Low
-4.323,0.55,1.682,Low
-4.999,0.55,1.802,Very-low
-5.669,0.549,0.649,Very-low
-7.358,0.546,0.725,Very-low
-7.807,0.549,0.035,Very-low
-7.369,0.545,0.268,Very-low
-5.627,1.181,2.339,Very-low
-4.599,62.06,2.467,Very-low
-2.119,279.9,3.141,Very-low
0.013,451.7,3.222,Very-low
2.713,589.7,3.859,Low
4.133,670.7,4.535,Low
5.435,689.8,4.369,Medium
6.594,644.1,4.593,Medium
7.429,541.7,5.202,Medium
8.2,379.6,3.809,Medium
8.15,161.5,3.274,Medium
6.01,19.22,1.297,Low
4.506,0.555,0.395,Very-low
2.592,0.55,0.455,Very-low
0.814,0.545,0.348,Very-low
0.069,0.549,0.644,Very-low
-0.372,0.545,0.072,Very-low
-0.615,0.55,0.123,Very-low
-0.077,0.547,0.059,Very-low
0.067,0.549,0.207,Very-low
0.207,0.548,0.496,Very-low
0.159,0.543,0.6,Very-low
0.579,0.702,0.533,Very-low
0.841,17.16,0.376,Very-low
2.158,63.89,0.183,Very-low
3.98,141.5,0.391,Very-low
11.6,611.6,3.417,Medium
11.44,280.6,4.2,High
11.37,161.1,1.218,High
11.37,65.21,0.89,High
9.75,10.65,0.3,High
8.54,0.563,1.756,Medium
7.753,0.551,1.898,Low
7.132,0.554,1.217,Low
6.334,0.553,0.892,Low
4.49,0.554,0.353,Very-low
2.771,0.554,0.54,Very-low
1.919,0.555,0.551,Low
2.164,0.546,0.314,Very-low
1.394,0.551,0.146,Very-low
3.814,0.552,0.64,Very-low
4.965,1.016,0.952,Very-low
5.851,49.82,1.888,Very-low
6.736,220.1,2.214,Very-low
7.692,421.8,2.434,Low
8.62,555.7,2.972,Low
9.42,650.1,2.991,Low
9.92,656.6,2.263,Low
10.47,625.6,1.911,Low
10.68,524.5,1.985,Low
11.01,351.5,2.167,Medium
10.85,188,1.742,Low
9.7,32.68,1.235,Low
6.557,0.576,0.206,Low
4.251,0.552,0.668,Very-low
2.734,0.554,0.619,Very-low
1.541,0.553,0.239,Very-low
1.326,0.55,0.445,Very-low
1.621,0.548,0.595,Very-low
1.314,0.544,0.087,Very-low
1.803,0.552,0.063,Very-low
2.292,0.551,0.106,Very-low
2.765,0.553,1.106,Very-low
3.418,0.712,0.961,Very-low
3.567,15.45,0.805,Very-low
5.383,81.8,0.837,Very-low
6.437,72.84,0.82,Very-low
6.45,120.7,0.634,Very-low
6.508,116.6,0.749,Very-low
6.727,94.3,0.581,Very-low
7.096,111.6,0.566,Very-low
7.091,48.57,0.122,Very-low
7.122,58.5,0.132,Very-low
6.961,57.31,1.188,Very-low
6.581,5.665,0.241,Very-low
6.508,0.564,0.216,Very-low
6.293,0.553,0.162,Very-low
5.301,0.553,0.436,Very-low
4.332,0.552,0.439,Very-low
3.507,0.553,0.414,Very-low
3.743,0.551,0.049,Very-low
3.928,0.556,0.285,Very-low
3.041,0.548,0.032,Very-low
3.714,0.551,0.702,Very-low
4.265,0.55,1.294,Very-low
3.541,1.58,0.388,Very-low
2.355,55.72,0.026,Very-low
4.918,221,0.606,Very-low
7.671,338.4,2.109,Low
9.22,589.8,2.985,Low
9.82,649,2.842,Low
9.92,629.1,3.759,Medium
9.84,509.5,3.523,Medium
10.33,521.7,3.531,Medium
10.62,388.1,3.758,Medium
10.41,203.5,3.512,Medium
9.51,35.25,1.173,Medium
5.614,0.606,0.171,Medium
4.129,0.555,0.605,Low
4.52,0.551,0.336,Very-low
3.404,0.558,0.279,Very-low
3.591,0.557,0.458,Very-low
3.87,0.552,0.676,Very-low
2.06,0.55,0.209,Very-low
-1.058,0.552,0.148,Very-low
-1.598,0.551,0.308,Very-low
-2.139,0.553,0.646,Very-low
-2.476,1.786,0.301,Very-low
-2.509,64.04,0.235,Very-low
0.819,294,0.605,Very-low
5.408,446.9,1.272,Very-low
7.332,578.9,0.987,Low
8.93,656.6,1.884,Low
10.93,685.6,3.077,Medium
12.11,638.1,3.641,Medium
12.37,535.7,2.878,Medium
13.06,375.1,3.111,Medium
13.69,192.2,3.238,Medium
13.17,20.94,2.883,Medium
10.26,0.585,0.286,Medium
10.78,0.556,1.168,Medium
10.83,0.553,1.877,Medium
9.42,0.559,2.07,Medium
7.814,0.558,1.512,Medium
6.591,0.555,0.939,Medium
5.68,0.552,1.126,Medium
2.951,0.554,0.826,Medium
2.31,0.554,0.922,Low
1.36,0.56,0.585,Low
1.316,0.925,0.409,Low
1.185,23.32,0.328,Low
1.881,73.26,0.881,Low
2.829,180.7,2.199,Low
3.7,382.7,2.262,Low
4.251,332.8,1.988,Low
4.663,316.5,2.169,Low
5.103,361.5,1.885,Low
5.073,186.2,2.915,Low
4.912,171.5,2.94,Low
4.564,39.57,2.315,Medium
4.542,8.99,2.186,Low
4.455,0.573,1.936,Low
4.386,0.557,0.941,Low
3.804,0.555,0.354,Low
3.363,0.556,0.166,Low
4.181,0.556,0.433,Low
4.363,0.558,0.701,Low
3.241,0.559,0.406,Low
2.566,0.557,2.361,Low
1.966,0.548,1.92,Low
1.506,0.548,1.715,Low
0.818,1.419,1.627,Low
0.437,61.02,1.547,Low
0.975,200.7,1.676,Low
2.106,474.5,2.132,Low
3.274,616.7,1.628,Low
4.358,699.3,1.813,Low
5.405,722.5,2.086,Low
6.559,679,1.789,Medium
7.401,575,2.005,Medium
8.06,415.8,1.111,Medium
8.21,226.3,1.346,Medium
7.26,45.8,1.018,Medium
4.415,0.715,0.367,Low
2.524,0.551,0.947,Low
1.206,0.551,0.99,Low
-0.565,0.552,0.37,Very-low
-1.992,0.552,0.064,Very-low
-2.822,0.551,0.063,Very-low
-3.128,0.55,0.593,Very-low
-4.666,0.546,0.708,Very-low
-5.143,0.548,0.359,Very-low
-5.361,0.549,0.856,Very-low
-5.451,2.393,0.94,Very-low
-4.57,102.7,0.406,Very-low
-0.519,285.2,0.422,Very-low
3.36,429.1,0.945,Very-low
5.256,488.3,1.972,Low
7.211,291.7,1.93,Medium
8.14,510.6,2.777,Medium
8.87,357.5,3.519,Medium
9.21,222.2,3.011,Medium
8.8,43.31,1.913,Medium
7.826,0.672,0.685,Medium
6.11,0.557,0.564,Low
6.904,0.559,0.403,Low
7.341,0.558,0.571,Low
7.076,0.557,0.727,Low
5.916,0.559,0.292,Low
3.866,0.552,0.317,Very-low
6.638,0.558,1.779,Low
4.472,0.557,0.378,Very-low
3.277,0.558,0.106,Very-low
2.806,3.231,0.313,Very-low
3.112,45.7,0.538,Very-low
14.98,0.566,1.409,Medium
14.15,0.572,1.465,Medium
14.74,0.573,3.344,Medium
14.43,0.57,2.934,Medium
13.57,0.571,4.067,Medium
10.88,0.574,3.411,Medium
9.99,0.572,2.904,Medium
9.17,0.579,3.215,Low
8.63,2.714,3.481,Low
8.43,78.66,2.818,Very-low
12.57,0.671,1.385,Medium
11.29,0.56,0.742,Medium
11.34,0.555,1.253,Medium
11.88,0.554,1.758,Low
12.57,0.555,2.208,Medium
12.74,0.559,2.412,Medium
12.45,0.56,2.64,Medium
10.83,0.562,1.962,Low
10.46,0.556,3.214,Low
9.44,0.558,2.594,Low
8.44,1.26,2.879,Very-low
7.488,14.81,3.155,Very-low
7.099,44.82,3.017,Low
7.287,130.2,2.399,Low
8.11,163.5,1.469,Low
8.91,206.7,1.398,Low
10.02,329.6,2.389,Low
10.35,117.8,1.754,Low
9.58,37.08,1.621,Very-low
9.68,77.92,1.678,Very-low
9.58,34.95,1.095,Very-low
9.39,5.106,0.941,Very-low
9.08,0.654,0.284,Very-low
9.25,0.561,1.984,Very-low
10.72,0.557,6.47,Medium
9.07,0.562,6.226,Low
7.562,0.566,5.998,Low
6.756,0.559,6.863,Medium
6.156,0.557,6.674,Medium
4.565,0.55,5.456,Medium
4.098,0.552,5.369,Medium
3.626,0.558,5.355,Medium
3.219,2.997,5.499,Low
3.493,106.1,6.175,Low
3.668,232.1,7.371,Low
4.047,523.6,8.23,Low
4.476,654.7,8.02,Medium
5.336,698.1,7.628,Medium
5.464,520.3,7.328,Medium
6.017,671.4,7.306,Medium
5.629,321.1,6.765,Medium
5.084,256.7,6.243,Medium
4.164,92.3,6.57,Medium
3.747,28.54,6.719,Medium
3.202,0.903,5.55,Low
2.702,0.556,4.868,Low
2.107,0.55,4.374,Low
1.625,0.549,3.657,Low
1.304,0.55,3.644,Low
1.144,0.551,3.059,Low
1.635,0.553,3.656,Low
1.688,0.551,2.807,Low
1.189,0.557,2.73,Low
0.783,0.553,1.764,Low
0.095,3.885,0.986,Low
-0.178,110.6,0.973,Low
2.112,337,2.32,Low
3.378,520.5,1.886,Medium
4.238,658.3,2.327,Medium
5.073,736.8,2.899,Medium
5.973,752.9,2.83,Medium
6.763,705.8,2.891,Medium
7.5,600.3,1.873,Medium
7.854,441.1,1.755,Medium
7.875,250.9,1.541,Medium
7.225,62.63,1.089,Medium
4.663,1.022,0.355,Medium
2.801,0.556,0.98,Low
0.939,0.558,1.082,Low
0.907,0.555,0.782,Low
1.824,0.555,0.372,Low
1.047,0.552,0.156,Low
-1.394,0.553,0.364,Low
-2.724,0.554,0.614,Very-low
-0.2,0.55,0.374,Low
0.245,0.558,0.38,Low
-1.161,4.165,0.084,Very-low
-0.05,120.7,0.416,Very-low
3.457,337.9,1.672,Very-low
6.718,500.6,3.979,Low
8.84,631.9,2.66,Low
10.94,706.4,2.508,Low
13,729.3,2.712,Medium
14.81,635.5,3.233,Medium
16.26,496.2,4.197,High
17.09,394.8,4.151,High
16.9,224.8,4.222,High
16.45,61.83,3.753,High
15.47,1.229,3.88,High
14.49,0.555,3.98,Medium
13.59,0.552,3.799,Medium
12.51,0.554,3.752,Medium
11.59,0.559,3.157,Low
10.7,0.557,2.427,Low
11.23,0.554,2.298,Medium
6.997,0.557,2.336,Low
5.473,0.555,1.959,Low
4.313,0.563,1.485,Low
3.279,5.063,0.784,Low
2.79,121.8,1.152,Very-low
4.315,340.7,1.618,Low
5.449,517.7,2.037,Low
9.03,752.9,1.08,Medium
10.27,707.1,0.812,Medium
11.32,605.9,0.644,Medium
12.01,439.5,0.991,Medium
12.2,264.8,0.938,Medium
10.84,44.21,0.405,Medium
8.61,1.014,1.453,Low
6.482,0.559,0.621,Low
5.618,0.553,1.136,Low
4.723,0.552,0.443,Very-low
3.85,0.556,0.187,Very-low
2.687,0.55,0.37,Very-low
1.997,0.558,0.834,Very-low
-0.182,0.552,0.705,Very-low
0.467,0.554,0.641,Very-low
0.729,0.552,1.009,Very-low
0.791,5.48,0.742,Very-low
2.68,22.71,0.736,Very-low
3.497,24.9,0.184,Very-low
4.01,18.88,0.366,Very-low
4.903,12.62,0.322,Low
5.643,31.63,0.471,Low
8.27,185,2.397,Low
10.29,205.7,2.675,Low
9.9,43.78,2.579,Low
9.98,83.8,1.994,Very-low
10.18,40.46,1.016,Very-low
9.96,3.887,0.152,Very-low
9.71,0.586,0.488,Very-low
9.85,0.554,1.521,Very-low
9.82,0.55,0.925,Very-low
10.14,0.557,0.829,Very-low
10.7,0.554,0.446,Very-low
10.42,0.549,0.22,Very-low
12.37,0.557,1.838,Very-low
13.97,0.554,3.042,Very-low
13.48,0.552,2.149,Very-low
13.41,0.551,1.959,Very-low
12.49,5.534,1.242,Very-low
12.27,99.8,1.111,Very-low
13.85,290.7,1.695,Very-low
16.44,475.5,3.732,Low
16.88,620.2,4.042,Medium
17.39,702.4,3.226,Medium
17.84,725.7,3.594,High
18.44,682.6,2.489,High
18.51,571.1,2.313,High
18.08,420.7,2.208,High
16.78,237.2,1.988,High
14.59,62.14,2.118,Medium
12.77,1.158,1.576,Medium
11.21,0.554,1.917,Medium
9.89,0.555,1.8,Medium
8.81,0.554,1.483,Low
7.226,0.555,0.36,Low
4.914,0.556,0.706,Low
4.141,0.552,0.484,Very-low
0.254,0.554,0.157,Very-low
-0.439,0.551,0.142,Very-low
-0.956,0.556,0.553,Very-low
-1.528,7.489,0.104,Very-low
-0.729,137.2,0.054,Very-low
4.24,334.8,0.03,Very-low
7.921,467.2,1.489,Very-low
10.42,349.9,2.422,Low
10.37,135.6,2.091,Low
9.53,58.25,1.295,Low
7.856,21.99,1.114,Low
7.242,7.199,1.047,Low
7.317,0.593,1.908,Low
7.307,0.557,2.227,Low
7.273,0.548,1.286,Low
7.412,0.549,0.597,Low
7.408,0.55,0.741,Low
7.348,0.547,1.28,Low
7.27,0.551,0.904,Low
7.755,0.552,0.128,Low
7.821,0.555,0.076,Very-low
7.875,0.549,0.71,Very-low
8.16,0.946,1.654,Very-low
8.72,10.51,2.161,Very-low
9,57.46,1.963,Very-low
9.64,89.4,2.14,Very-low
10.52,203.6,2.55,Low
11.76,338.2,3.733,Medium
11.87,340.5,3.865,Medium
12.88,605.8,5.088,Medium
14.14,577.1,4.924,Medium
14.94,438.3,5.059,Medium
14.74,163.7,4.391,Medium
13.16,48.05,1.283,Medium
11.53,2.008,0.551,Medium
11.29,0.553,0.924,Medium
9.24,0.552,0.105,Medium
8.6,0.551,0.402,Medium
9.63,0.551,1.587,Medium
9.21,0.55,1.077,Medium
8.15,0.549,0.637,Medium
6.612,0.553,0.481,Low
5.824,0.552,0.297,Low
5.654,0.555,0.769,Low
5.239,2.65,1.142,Medium
4.471,48.7,1.956,Medium
4.277,153.2,1.73,Medium
4.835,408,2.394,Medium
5.467,577.4,3.332,Medium
6.195,686.8,3.026,Medium
6.296,578.9,3.389,Medium
6.832,710.1,3.837,Medium
6.726,582.2,3.58,Medium
6.943,529.3,3.617,Medium
6.257,290.8,4.053,Medium
5.084,85,4.022,Medium
4.017,1.548,3.373,Medium
3.346,0.549,2.673,Low
2.88,0.549,2.669,Low
2.566,0.55,2.906,Low
2.337,0.555,2.874,Low
1.842,0.555,3.282,Low
1.359,0.547,3.231,Low
-1.581,0.55,0.203,Low
-2.581,0.548,0.101,Very-low
-2.526,0.549,0.092,Very-low
-2.514,10.47,0.267,Very-low
-1.512,94.4,0.27,Very-low
0.773,154.2,0.455,Very-low
2.125,185.1,0.359,Very-low
3.002,193.8,0.555,Very-low
2.744,208.9,1.552,Medium
2.871,346.9,1.792,Medium
3.524,544.9,2.578,Medium
4.947,468.1,2.777,Medium
4.703,294.8,3.051,Medium
4.7,191.4,2.563,Medium
4.642,84.6,3.557,Medium
3.764,1.768,2.755,Medium
2.921,0.55,3.538,Medium
1.983,0.548,3.537,Medium
1.144,0.551,2.252,Medium
0.539,0.548,2.466,Medium
0.187,0.55,2.618,Medium
-0.6,0.548,1.282,Medium
-2.653,0.549,0.114,Low
-3.5,0.547,0.353,Very-low
-4.221,0.553,0.049,Very-low
-4.934,8.19,0.063,Very-low
-3.659,176.7,0.084,Very-low
-0.04,390.6,0.98,Low
3.829,767.2,0.391,Low
4.971,782.4,2.045,Low
6.266,730.1,2.356,Low
7.226,623.4,2.828,Low
7.948,452.5,3.217,Medium
8.24,257.6,1.795,Medium
7.494,77.58,1.382,Medium
6.236,1.872,0.452,Medium
3.855,0.556,1.646,Low
3.162,0.552,1.04,Medium
2.791,0.552,0.426,Medium
2.497,0.553,0.393,Medium
2.459,0.55,0.399,Low
2.742,0.551,0.621,Low
2.201,0.551,0.295,Low
1.895,0.55,0.534,Low
4.376,0.552,2.352,Low
3.928,10.19,1.74,Low
5.179,172.7,3.155,Low
7.313,375.9,4.41,Low
9.29,554.5,4.839,Medium
11.39,693.4,4.49,Medium
13.07,687.4,5.053,Medium
14.75,629.1,5.004,High
16.57,701.3,4.043,High
18.08,617.1,4.474,High
18.69,453.7,4.508,High
18.8,251.6,4.633,High
18.24,85.6,4.327,High
17.28,1.505,2.686,Medium
16.21,0.557,0.957,Medium
15.56,0.555,1.238,Medium
14.96,0.559,1.182,Medium
14.76,0.557,1.811,Medium
14.51,0.558,2.375,Medium
14.26,0.557,2.806,Medium
12.75,0.558,2.541,Medium
12.64,0.553,2.986,Medium
12.57,0.555,2.899,Medium
12.76,15.53,3.492,Low
13.37,97.4,3.856,Low
14.77,275,5.395,Medium
16.32,467,6.707,Medium
17.37,521.3,6.559,Medium
18.83,672.7,5.976,Medium
20.17,708.8,7.389,Medium
21.34,704.6,7.368,High
21.83,491.7,7.281,High
21.61,285.6,6.121,Medium
21.42,153.3,5.222,Medium
20.9,49.58,5.633,Medium
20.26,1.284,4.375,Medium
20.3,0.557,4.776,Medium
19.96,0.558,4.925,Medium
19.51,0.554,5.364,Medium
19.47,0.554,5.786,Medium
19.22,0.56,5.381,Medium
18.59,0.559,5.128,Medium
10.57,0.56,2.79,Low
9.74,0.559,2.703,Low
8.98,0.558,2.288,Low
7.937,7.723,1.991,Low
6.94,68.71,1.59,Low
6.745,197.2,2.193,Low
7.184,349.1,2.228,Low
7.957,489.1,2.852,Medium
8.55,492.4,2.959,Medium
9.49,617,3.022,Medium
10.85,704.1,4.15,Medium
12.68,651,3.809,High
13.39,491.8,3.899,High
12.51,285.9,3.6,High
10.8,90.7,2.5,Medium
9.28,2.471,1.503,Medium
8.11,0.562,1.644,Medium
4.146,0.555,1.151,Medium
3.243,0.553,0.834,Medium
1.638,0.559,1.908,Medium
0.904,0.555,1.117,Medium
-0.115,0.558,0.446,Low
-0.548,16.87,0.701,Low
0.414,202.8,1.208,Low
1.44,429.4,2.389,Medium
2.279,629.2,2.011,Medium
3.003,778.7,2.159,Medium
3.976,862,2.008,Medium
4.836,870,1.317,Medium
5.825,809,1.08,Medium
6.673,689.3,1.465,High
7.032,525.5,0.896,High
7.228,321.4,0.898,High
6.75,104,0.237,Medium
4.087,2.69,0.781,Medium
3.623,0.551,0.879,Medium
2.332,0.556,0.471,Medium
1.327,0.558,0.341,Medium
-0.537,0.556,0.328,Low
-1.642,0.563,0.183,Low
-2.382,0.556,0.514,Low
-2.396,0.557,0.527,Very-low
-2.633,0.555,0.311,Very-low
-2.771,0.558,0.102,Very-low
-2.124,19.87,0.102,Very-low
1.382,199.7,1.235,Low
4.587,414.3,2.745,Medium
6.884,587.5,3.994,Medium
8.67,715.8,4.125,Medium
10.69,790.1,4.115,High
12.71,803,3.116,High
14.37,753.6,3.5,High
15.48,645.9,4.208,High
16.15,487.3,4.163,High
16.72,295,3.072,High
16.28,94.5,1.731,High
14.59,1.91,0.534,High
12.54,0.565,0.753,High
10.3,0.562,0.442,Medium
8.42,0.554,0.288,Medium
7.774,0.559,0.314,Low
6.911,0.563,0.342,Low
6.293,0.561,0.248,Low
2.688,0.56,0.705,Very-low
2.352,0.558,0.136,Low
2.345,0.567,0.057,Very-low
1.512,22.09,0.876,Very-low
3.406,212.3,0.564,Very-low
9.47,374.6,0.642,Very-low
12.46,526.3,1.525,Low
14.9,689.6,1.399,Medium
16.95,758.6,3.313,High
18.74,783.7,1.91,High
20.14,663.9,2.069,High
20.49,507.9,2.804,High
20.88,328,3.464,High
20.98,126.6,2.304,High
20.6,47.13,0.894,High
18,1.515,1.586,Medium
16.47,0.555,1.341,Medium
15.59,0.556,0.956,Medium
15.97,0.555,0.267,Low
18.49,0.557,2.345,Medium
18.47,0.558,3.041,Medium
18.31,0.558,3.481,Medium
15.58,0.557,2.488,Medium
15.89,0.556,2.935,Low
15.69,0.555,2.891,Low
15.17,6.792,2.162,Low
15.2,81,2.848,Low
19.68,658.8,3.817,Low
21.79,729.4,3.746,Medium
23.23,707.2,3.362,Medium
24.44,685.5,3.299,High
25.12,410.2,3.868,High
25,207.7,2.69,High
25.07,209.3,1.32,High
24.67,40.44,1.89,Medium
21.95,2.096,0.095,Medium
20.1,0.554,0.08,Low
18.11,0.549,0.079,Low
17.15,0.554,0.284,Low
16.8,0.548,0.289,Low
16,0.55,0.225,Low
15.1,0.553,0.087,Low
12.47,0.551,0.282,Low
12.57,0.551,0.689,Very-low
13.23,0.56,0.123,Low
11.94,29.63,0.134,Very-low
13.68,206.9,0.602,Very-low
18.86,369.4,1.378,Medium
20.12,532.4,1.637,Medium
21.25,666.4,1.813,High
22.47,752.1,2.389,High
23.7,787.5,1.868,High
24.29,744.8,4.091,High
24.86,637,3.727,High
25.12,476.2,2.64,High
25.13,280.5,2.149,High
23.87,92.2,0.211,High
19.96,3.348,0.621,High
17.7,0.554,0.554,High
19.66,0.555,0.34,High
19.19,0.551,0.252,High
15.37,0.554,0.084,High
15.51,0.558,0.334,High
14.46,0.555,0.149,High
10.09,0.55,0.022,Low
9.64,0.559,0.074,Low
8.77,0.572,0.296,Very-low
8.33,29.26,0.287,Very-low
10.16,195.8,0.153,Very-low
15.84,383.6,0.81,Very-low
19.85,506.8,0.81,Very-low
22.77,623.3,1.427,Very-low
24.19,604.6,1.748,Low
24.81,770.7,2.936,Medium
24.2,689.4,3.777,High
24.68,618.3,3.433,High
24.45,482.6,3.67,High
22.69,257.3,3.79,High
19.52,31.63,3.856,High
17.63,1.839,2.489,High
16.09,0.555,3.286,High
14.5,0.55,3.517,High
13.22,0.553,2.903,High
11.63,0.556,3.05,Medium
10.56,0.553,3.258,Medium
10.24,0.558,3.012,Medium
9.54,0.553,2.131,Medium
9.49,0.55,1.862,Low
9.48,0.557,1.573,Low
9.54,7.719,1.45,Low
9.57,47.19,1.958,Very-low
9.8,70.72,1.03,Very-low
10.12,123.5,0.767,Very-low
10.89,175.2,0.39,Very-low
11.53,176.7,0.541,Very-low
12.33,245,0.141,Very-low
13.38,276.1,0.32,Very-low
14.3,264.2,0.513,Very-low
15.16,212.4,0.66,Very-low
15.53,173.7,0.726,Very-low
15.6,73.64,0.328,Very-low
13.79,2.832,0.225,Very-low
11.89,0.553,0.276,Very-low
10.92,0.553,0.018,Very-low
10.68,0.551,0.137,Very-low
10.48,0.552,0.123,Very-low
10.2,0.554,0.108,Very-low
9.9,0.553,0.388,Very-low
