State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
21,195,2,44201,1,37.4826,-82.53532,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.034375,0.053,11,49,, - ,PIKEVILLE PRIMARY,"KYTC DISTRICT OFFICE,  109 LORAINE STREET",Kentucky,Pike,Pikeville,,8/5/16
45,7,5,44201,1,34.623236,-82.532059,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046917,0.068,11,93,, - ,Big Creek,215 McAlister Road [Big Creek],South Carolina,Anderson,Not in a city,"Greenville-Anderson-Mauldin, SC",8/5/16
12,81,4013,44201,1,27.449763,-82.522041,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.010292,0.018,8,17,, - ,39TH STREET SITE,5511 39TH STREET EAST,Florida,Manatee,Bradenton,"North Port-Sarasota-Bradenton, FL",8/5/16
47,163,2003,44201,1,36.58211,-82.485742,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.049583,0.072,11,105,, - ,Kingsport ozone monitor,3301 BLOOMINGDALE RD. Kingsport TN  37660,Tennessee,Sullivan,Bloomingdale,"Kingsport-Bristol-Bristol, TN-VA",8/5/16
12,115,1006,44201,1,27.350278,-82.479722,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.010958,0.02,8,19,, - ,Paw Park,4570 17TH STREET,Florida,Sarasota,Sarasota,"North Port-Sarasota-Bradenton, FL",8/5/16
12,57,81,44201,1,27.740033,-82.465146,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.015625,0.021,8,19,, - ,Simmons Park,2401 19th Avenue Northwest,Florida,Hillsborough,Ruskin,"Tampa-St. Petersburg-Clearwater, FL",8/5/16
26,147,5,44201,1,42.953336,-82.456229,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.030875,0.051,10,47,, - ,Port Huron,2525 DOVE RD,Michigan,St. Clair,Port Huron,"Detroit-Warren-Dearborn, MI",8/4/16
12,57,1035,44201,1,27.928356,-82.454539,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.015458,0.023,9,21,, - ,Davis Island,COAST GUARD STATION DAVIS ISLAND,Florida,Hillsborough,Tampa,"Tampa-St. Petersburg-Clearwater, FL",8/4/16
12,3,2,44201,1,30.201111,-82.441111,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0325,0.044,9,41,, - ,OLUSTEE,HWY 90 OLUSTEE FOREST SERVICE OFFICE,Florida,Baker,Not in a city,"Jacksonville, FL",8/5/16
39,89,5,44201,1,40.026037,-82.432996,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,5,21,0.0162,0.021,19,19,, - ,HEATH,300 LICKING VIEW DR.,Ohio,Licking,Heath (Fourmile Lock),"Columbus, OH",8/5/16
54,11,6,44201,1,38.424133,-82.4259,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046625,0.069,11,97,, - ,HENDERSON CENTER/MARSHALL UNIVERSITY - MOVED FROM WATER CO. 5/98,HUNTINGTON - MARSHALL UNIVERSITY,West Virginia,Cabell,Huntington,"Huntington-Ashland, WV-KY-OH",8/8/16
47,163,2002,44201,1,36.541452,-82.42485,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.054208,0.074,11,112,, - ,Blountville Ozone Monitor,Indian Springs School Shawnee Ave  Blountville TN,Tennessee,Sullivan,Not in a city,"Kingsport-Bristol-Bristol, TN-VA",8/5/16
45,1,1,44201,1,34.325318,-82.386376,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.041042,0.061,11,71,, - ,DUE WEST,59 JIM SCOTT LANE [Due West],South Carolina,Abbeville,Due West,"Greenwood, SC",8/5/16
45,45,1003,44201,1,35.057395,-82.372881,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.03875,0.06,10,67,, - ,FAMODA FARM,7401 Mountain View Road [Famoda Farm],South Carolina,Greenville,Not in a city,"Greenville-Anderson-Mauldin, SC",8/5/16
12,115,2002,44201,1,27.089194,-82.362583,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.01375,0.021,7,19,, - ,Jackson Road,201 SOUTH JACKSON ROAD VENICE FLORIDA,Florida,Sarasota,Venice,"North Port-Sarasota-Bradenton, FL",7/31/16
12,101,5,44201,1,28.332225,-82.305643,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.013458,0.026,9,24,, - ,San Antonio,30908 WARDER ROAD,Florida,Pasco,Dade City,"Tampa-St. Petersburg-Clearwater, FL",8/5/16
12,1,3011,44201,1,29.544722,-82.296111,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023833,0.04,8,37,, - ,Paynes Prarie,918 SE 119TH AVE,Florida,Alachua,Micanopy,"Gainesville, FL",8/5/16
37,199,4,44201,1,35.765413,-82.264944,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,6,25,0.061667,0.063,1,77,, - ,Mt. Mitchell,2388 State Highway 128,North Carolina,Yancey,Not in a city,,8/5/16
12,57,3002,44201,1,27.96565,-82.2304,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.01825,0.035,9,32,, - ,SYDNEY,1167 NORTH DOVER ROAD,Florida,Hillsborough,Valrico,"Tampa-St. Petersburg-Clearwater, FL",7/31/16
12,83,4,44201,1,29.192754,-82.173149,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.02375,0.043,9,40,, - ,Marion County Sheriff,692 NW 30TH AVE,Florida,Marion,Ocala,"Ocala, FL",8/4/16
13,73,1,44201,1,33.582144,-82.131189,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04175,0.061,9,71,, - ,Evans-Riverside Park,"Riverside Park, 4431 Hardy McManus Road, Evans, Georgia, 30809",Georgia,Columbia,Evans,"Augusta-Richmond County, GA-SC",8/4/16
12,83,3,44201,1,29.170533,-82.100646,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023333,0.041,10,38,, - ,Ocala YMCA,SE 17TH STREET & SE 30TH AVENUE,Florida,Marion,Ocala,"Ocala, FL",8/4/16
39,93,18,44201,1,41.420882,-82.095729,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040708,0.058,12,61,, - ,SHEFFIELD,4706 DETROIT RD.,Ohio,Lorain,Sheffield,"Cleveland-Elyria, OH",8/4/16
45,83,9,44201,1,34.988706,-82.075802,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.048917,0.07,10,100,, - ,NORTH SPARTANBURG FIRE STATION #2,1556 JOHN DODD ROAD [North Spartanburg Fire Station #2],South Carolina,Spartanburg,Not in a city,"Spartanburg, SC",8/5/16
37,11,9991,44201,1,36.1058,-82.0454,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.059083,0.065,0,84,, - ,Cranberry,"Pisgah National Forest, Newland, NC 28657",North Carolina,Avery,Not in a city,,8/5/16
13,245,91,44201,1,33.433349,-82.022217,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046833,0.065,9,84,, - ,Bungalow Road,"Bungalow Road Elem School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta-Richmond County (Remainder),"Augusta-Richmond County, GA-SC",8/4/16
12,105,6005,44201,1,27.939746,-82.000084,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.01875,0.038,10,35,, - ,Sikes Elementary School,2727 SHEPHERD RD (JAMES W. SIKES ELM SCH,Florida,Polk,Lakeland,"Lakeland-Winter Haven, FL",8/5/16
12,105,6006,44201,1,28.028889,-81.972222,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.021292,0.044,10,41,, - ,Baptist Childrens' Home,"1015 SIKES BLVD., LAKELAND",Florida,Polk,Lakeland,"Lakeland-Winter Haven, FL",8/5/16
12,71,3002,44201,1,26.449247,-81.939256,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.015417,0.022,8,20,, - ,Ft. Myers - Bay Oaks Park,INTERSECTION OF SCHOOL ST AND BAY ST,Florida,Lee,Fort Myers Beach,"Cape Coral-Fort Myers, FL",8/5/16
37,11,2,44201,1,35.972347,-81.933072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037792,0.057,11,58,, - ,Linville Falls,7510 BLUE RIDGE PARKWAY SPUR,North Carolina,Avery,Not in a city,,8/4/16
39,103,4,44201,1,41.0604,-81.9239,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043417,0.065,10,84,, - ,CHIPPEWA,BALLASH ROAD,Ohio,Medina,Not in a city,"Cleveland-Elyria, OH",8/5/16
39,35,64,44201,1,41.36189,-81.864608,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043333,0.066,12,87,, - ,BEREA,390 FAIR ST.,Ohio,Cuyahoga,Berea,"Cleveland-Elyria, OH",8/5/16
12,31,106,44201,1,30.378217,-81.8409,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.033458,0.042,9,39,, - ,Cisco Drive,4770 Cisco Dr,Florida,Duval,Jacksonville,"Jacksonville, FL",7/31/16
45,21,2,44201,1,35.130396,-81.816567,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044292,0.064,12,80,, - ,Cowpens,McGinnis Road [Cowpens],South Carolina,Cherokee,Not in a city,"Gaffney, SC",8/5/16
45,3,3,44201,2,33.342226,-81.788731,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040583,0.05,12,46,, - ,JACKSON MIDDLE SCHOOL,8217 ATOMIC ROAD (INDIAN DRIVE) [Jackson],South Carolina,Aiken,Jackson,"Augusta-Richmond County, GA-SC",8/5/16
12,69,2,44201,1,28.523889,-81.723333,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.018917,0.029,10,27,, - ,Lost Lake Elementary School,1901 JOHNS LAKE RD,Florida,Lake,Clermont,"Orlando-Kissimmee-Sanford, FL",8/5/16
12,21,4,44201,1,26.270083,-81.710959,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.013625,0.021,8,19,, - ,LAURAL OAKS ELEMENTARY,7800 IMMOKALEE ROAD NAPLES 34119,Florida,Collier,Naples,"Naples-Immokalee-Marco Island, FL",8/5/16
39,35,60,44201,1,41.492117,-81.678449,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038542,0.047,10,44,, - ,GT CRAIG,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",8/5/16
12,97,2002,44201,1,28.347509,-81.636464,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.012333,0.018,4,17,, - ,Osceola County Fire Station,"8706_WEST 192, KISSIMMEE",Florida,Osceola,Kissimmee,"Orlando-Kissimmee-Sanford, FL",8/4/16
54,39,10,44201,1,38.3456,-81.628317,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044667,0.063,11,77,, - ,CHARLESTON BAPTIST TEMPLE/SITE MOVED FROM OAQ AND FIRE STATION,CHARLESTON - 209 MORRIS STREET,West Virginia,Kanawha,Charleston,"Charleston, WV",8/8/16
39,151,22,44201,1,40.712778,-81.598333,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04175,0.067,11,90,, - ,BREWSTER (WANDLE),"45 S. WABASH AVENUE, S.R 93",Ohio,Stark,Brewster,"Canton-Massillon, OH",8/5/16
12,31,77,44201,1,30.477725,-81.587339,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.035917,0.045,10,42,, - ,Sheffield,13333 LANIER RD.,Florida,Duval,Jacksonville,"Jacksonville, FL",8/4/16
39,35,34,44201,1,41.55523,-81.575256,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0365,0.054,10,50,, - ,5TH DISTRICT,891 E. 152 ST.,Ohio,Cuyahoga,Cleveland,"Cleveland-Elyria, OH",8/5/16
37,27,3,44201,1,35.935833,-81.530278,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037208,0.057,9,58,, - ,Lenoir (city),219 NUWAY CIRCLE,North Carolina,Caldwell,Lenoir,"Hickory-Lenoir-Morganton, NC",8/4/16
39,153,20,44201,1,41.106486,-81.503547,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043708,0.06,12,67,, - ,PATTERSON PARK (PATT_PARK),800 PATTERSON AVE.,Ohio,Summit,Akron,"Akron, OH",8/5/16
13,127,6,44201,1,31.169735,-81.495881,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.030833,0.037,11,34,, - ,Risley Middle School,"RISLEY MIDDLE SCHOOL, 2900 ALBANY ST.,BRUNSWICK, GA 31520",Georgia,Glynn,Brunswick,"Brunswick, GA",8/5/16
39,167,4,44201,1,39.432117,-81.460443,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043708,0.065,10,84,, - ,MARIETTA_TWP.,2000 4TH STREET,Ohio,Washington,Marietta,"Marietta, OH",8/4/16
39,35,5002,44201,1,41.537344,-81.458834,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043792,0.057,10,58,, - ,MAYFIELD,6116 WILSON MILLS,Ohio,Cuyahoga,Mayfield,"Cleveland-Elyria, OH",8/5/16
12,31,100,44201,1,30.260278,-81.453611,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037333,0.043,9,40,, - ,Mayo Clinic,13600 William Davis Parkway.,Florida,Duval,Jacksonville,"Jacksonville, FL",8/4/16
39,85,3,44201,1,41.673006,-81.422455,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04175,0.054,13,50,, - ,EASTLAKE,36010 LAKESHORE,Ohio,Lake,Eastlake,"Cleveland-Elyria, OH",8/5/16
45,21,3,44201,1,35.131389,-81.405,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,Included,24,100,0.052917,0.068,11,93,, - ,,Kings Mountain NMP - Brown's Mountain,South Carolina,Cherokee,Not in a city,"Gaffney, SC",8/4/16
12,95,8,44201,1,28.45445,-81.381181,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.022542,0.036,10,33,, - ,Winegard Elementary School,"7055 WINEGARD RD., ORLANDO",Florida,Orange,Orlando,"Orlando-Kissimmee-Sanford, FL",8/5/16
39,151,16,44201,1,40.828052,-81.378333,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.050333,0.068,11,93,, - ,MALONE_COL,515 25TH. ST.,Ohio,Stark,Canton,"Canton-Massillon, OH",8/5/16
12,95,2002,44201,1,28.596389,-81.3625,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024125,0.035,9,32,, - ,WINTER PARK,MORRIS BLVD.,Florida,Orange,Winter Park,"Orlando-Kissimmee-Sanford, FL",10/19/16
12,55,3,44201,1,27.189215,-81.34035,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.020333,0.027,10,25,, - ,Archbold Biological Station,123 MAIN DRIVE VENUS FL 33960,Florida,Highlands,Sebring,"Sebring, FL",7/31/16
39,133,1001,44201,1,41.182466,-81.330486,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04525,0.063,13,77,, - , ROCKWELL,1570 RAVENNA RD.,Ohio,Portage,Not in a city,"Akron, OH",8/5/16
12,117,1002,44201,1,28.746111,-81.310556,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023625,0.037,10,34,, - ,Seminole Community College,COUNTY HOMES RD. @ US 17-92,Florida,Seminole,Sanford,"Orlando-Kissimmee-Sanford, FL",8/5/16
12,35,4,44201,1,29.489083,-81.276833,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.028667,0.042,10,39,, - ,Flagler,208 Sawgrass Rd,Florida,Flagler,Bunnell,"Deltona-Daytona Beach-Ormond Beach, FL",7/31/16
37,109,4,44201,1,35.438556,-81.27675,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.047625,0.07,10,100,, - ,Crouse,1487 RIVERVIEW ROAD,North Carolina,Lincoln,Lincolnton,"Charlotte-Concord-Gastonia, NC-SC",8/5/16
51,197,2,44201,1,36.89117,-81.25423,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038667,0.058,10,61,, - ,Rural Retreat Sewage Treatment Plant,16-B RURAL RETREAT SEWAGE DISPOSAL,Virginia,Wythe,Not in a city,,8/5/16
39,55,4,44201,1,41.515051,-81.249906,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.048333,0.061,10,71,, - ,GEAUGA,13000 AUBURN,Ohio,Geauga,Not in a city,"Cleveland-Elyria, OH",8/4/16
39,85,7,44201,1,41.726811,-81.242156,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.041417,0.049,13,45,, - ,JFS (PAINSVILLE),177 MAIN STREET,Ohio,Lake,Painesville,"Cleveland-Elyria, OH",8/4/16
45,91,6,44201,1,34.935817,-81.228409,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043708,0.062,11,74,, - ,YORK CMS,2316 CHESTER HIGHWAY (US 321) [York],South Carolina,York,Not in a city,"Charlotte-Concord-Gastonia, NC-SC",8/5/16
37,3,4,44201,1,35.928999,-81.189758,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044958,0.062,10,74,, - ,Waggin` Trail,106 WAGGIN' TRAIL,North Carolina,Alexander,Taylorsville,"Hickory-Lenoir-Morganton, NC",8/4/16
39,151,4005,44201,1,40.931398,-81.123519,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04025,0.059,12,64,, - ,ALLIANCE,1175 WEST VINE,Ohio,Stark,Alliance,"Canton-Massillon, OH",8/4/16
12,127,5002,44201,1,29.206667,-81.0525,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.029917,0.045,11,42,, - ,DAYTONA BLIND SERVICES,"1185-A DUNN AVE., DAYTONA BEACH",Florida,Volusia,Daytona Beach,"Deltona-Daytona Beach-Ormond Beach, FL",8/5/16
13,51,21,44201,1,32.06923,-81.048769,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.035833,0.046,15,43,, - ,Savannah-E. President Street,"AMERICAN RED CROSS, 2500 E. PRESIDENT STREET, BLDG-A, SAVANNAH, GA, 31404",Georgia,Chatham,Savannah,"Savannah, GA",8/5/16
12,127,2001,44201,1,29.109151,-80.993666,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024792,0.039,11,36,, - ,Port Orange,5200 SPRUCE CREEK RD.,Florida,Volusia,Port Orange,"Deltona-Daytona Beach-Ormond Beach, FL",8/5/16
45,29,2,44201,2,33.007866,-80.965038,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,7,29,0.010571,0.015,6,14,, - ,ASHTON,Ashton Road [Ashton],South Carolina,Colleton,Not in a city,"Walterboro, SC",8/5/16
37,119,1005,44201,1,35.113164,-80.919532,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.048625,0.069,10,97,, - ,Arrowood,400 WESTINGHOUSE BLVD.,North Carolina,Mecklenburg,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",8/4/16
45,91,8001,44201,1,34.9127,-80.8745,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,18,75,0.042278,0.063,9,77,, - ,Catawba Longhouse,World Changers Lane [Catawba Longhouse],South Carolina,York,Not in a city,"Charlotte-Concord-Gastonia, NC-SC",8/5/16
37,119,41,44201,1,35.2401,-80.785683,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.051917,0.077,9,122,, - ,Garinger High School,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",8/5/16
45,79,21,44201,1,33.81468,-80.781135,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.026208,0.039,10,36,, - ,CONGAREE BLUFF,1850 SOUTH CEDAR CREEK ROAD [Congaree Bluff],South Carolina,Richland,Not in a city,"Columbia, SC",8/5/16
54,69,10,44201,1,40.114876,-80.700972,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043875,0.068,10,93,, - ,,WHEELING - WARWOOD WATER PLANT,West Virginia,Ohio,Wheeling,"Wheeling, WV-OH",8/4/16
37,119,1009,44201,1,35.347222,-80.695,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.051625,0.073,9,108,, - ,County Line,29 N@ MECKLENBURG CAB CO,North Carolina,Mecklenburg,Not in a city,"Charlotte-Concord-Gastonia, NC-SC",8/5/16
37,159,22,44201,1,35.534482,-80.66756,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.048292,0.065,10,84,, - ,Enochville School,925 N ENOCHVILLE AVE,North Carolina,Rowan,China Grove,"Charlotte-Concord-Gastonia, NC-SC",8/5/16
39,155,11,44201,1,41.240456,-80.662559,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040875,0.056,11,54,, - ,TCSEG,842 YOUNGSTOWN-KINGSVILLE RD.,Ohio,Trumbull,Not in a city,"Youngstown-Warren-Boardman, OH-PA",8/4/16
39,99,13,44201,1,41.096142,-80.658856,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046125,0.061,11,71,, - ,,345 OAKHILL,Ohio,Mahoning,Youngstown,"Youngstown-Warren-Boardman, OH-PA",8/5/16
12,9,7,44201,1,28.053611,-80.628611,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.031,0.038,14,35,, - ,Melbourne,401 FLORIDA AVE,Florida,Brevard,Melbourne,"Palm Bay-Melbourne-Titusville, FL",8/4/16
39,81,17,44201,1,40.36644,-80.61558,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045417,0.066,10,87,, - ,STEUBEN,618 LOGAN ST.,Ohio,Jefferson,Steubenville,"Weirton-Steubenville, WV-OH",8/5/16
12,9,4001,44201,1,28.310841,-80.61533,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.03275,0.04,13,37,, - ,Cocoa Beach,400 SOUTH 4TH STREET,Florida,Brevard,Cocoa Beach,"Palm Bay-Melbourne-Titusville, FL",8/4/16
39,155,9,44201,1,41.454235,-80.591036,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.032542,0.047,10,44,, - ,KINSMAN,6425 KINSMAN RD. NE,Ohio,Trumbull,Not in a city,"Youngstown-Warren-Boardman, OH-PA",8/4/16
